feature nr: 4, importance: 0.00244
feature nr: 7, importance: 0.00110
feature nr: 10, importance: 0.00120
feature nr: 23, importance: 0.00095
feature nr: 32, importance: 0.00076
feature nr: 47, importance: 0.00050
feature nr: 121, importance: 0.00127
feature nr: 173, importance: 0.00189
feature nr: 309, importance: 0.00221
feature nr: 4315, importance: 0.02451
feature nr: 34225, importance: 0.00687
feature nr: 49205, importance: 0.00007
feature nr: 69154, importance: 0.05060
feature nr: 100645, importance: 0.01176
feature nr: 121700, importance: 0.05803
feature nr: 132638, importance: 0.03444
feature nr: 135979, importance: 0.00516
feature nr: 136155, importance: 0.09258
feature nr: 165740, importance: 0.59233
feature nr: 216548, importance: 0.04024
feature nr: 258817, importance: 0.07108
